puzzleId	word	row	column	direction	clueContent	Edge (y/n)	Clue length	Image prompt	Image addition (if needed)	Puzzle number	Difficult word (y / n)
000066	CTA	4	1	across	<i>	Y	3	Image of a bee collecting nectar	Ne__r	66	
000066	ZIP	4	5	across	Postal code	N	11			66	
000066	IT	5	1	across	Pennywise's movie	Y	17			66	
000066	SEN	5	4	across	__ator	N	6			66	
000066	DONOR	6	1	across	Blood giver	Y	11			66	
000066	N	6	7	across	Nostalgia	N	9			66	
000066	E	7	1	across	Engage	Y	6			66	
000066	AROMA	7	3	across	Fragrance	N	9			66	
000066	NOIR	8	1	across	Pinot __	Y	8			66	
000066	AM	8	6	across	Aston Martin	N	12			66	
000066	CALORIE	9	1	across	Diet count	Y	10			66	
000066	EF	10	1	across	<i>	Y	3	Image of a chef	Ch__	66	
000066	WILD	10	4	across	Untamed	Y	7			66	
000066	INCIDENCE	1	2	down	Occurrence	Y	10			66	
000066	MOTTO	1	3	down	Words to live by	Y	16			66	
000066	OAF	7	3	down	Clumsy fellow	N	13			66	
000066	ISA	1	4	down	__ac	Y	4			66	
000066	NAIL	5	4	down	Hammer target	N	13			66	
000066	TE	1	5	down	<i>	Y	3	Image of a mute button	Mu__	66	
000066	SORROW	4	5	down	Sadness	N	7			66	
000066	A	1	6	down	Arcane	Y	6			66	
000066	ZERO	3	6	down	Nil	N	3			66	
000066	RI	8	6	down	W__ter	N	6			66	
000066	THIN	1	7	down	Slim	Y	4			66	
000066	MAIL	6	7	down	Post	N	4			66	
000066	EXP	1	8	down	__ort	Y	5			66	
000066	NAMED	5	8	down	Titled	Y	6			66	
000067	INSTILL	2	1	across	Slowly add	Y	10			67	
000067	NOTE	3	1	across	<i>	Y	3	Image of a notebook	__book	67	
000067	EE	3	6	across	Gr__n	N	5			67	
000067	CIS	4	1	across	In__ion	Y	7			67	
000067	DAD	4	5	across	Father	N	6			67	
000067	OS	5	1	across	<i>	Y	3	Image of a rose	R__e	67	
000067	BED	5	4	across	Sleeping spot	N	13			67	
000067	REGAL	6	1	across	Majestic	Y	8			67	
000067	F	6	7	across	Finesse	N	7			67	
000067	R	7	1	across	After Q	Y	7			67	
000067	ALIKE	7	3	across	Similar	N	7			67	
000067	EVIL	8	1	across	Like villains	Y	13			67	
000067	NI	8	6	across	Not Important	N	13			67	
000067	CATALOG	9	1	across	Shopper's guide	Y	15			67	
000067	TT	10	1	across	Table Tennis	Y	12			67	
000067	DOWN	10	4	across	<i>	Y	3	Image of an arrow pointing down		67	
000067	INCORRECT	1	2	down	Wrong	Y	5			67	
000067	NOISE	1	3	down	Loud din	Y	8			67	
000067	VAT	7	3	down	Large tub	N	9			67	
000067	STS	1	4	down	Touri__	Y	7			67	
000067	GAIT	5	4	down	Stride	N	6			67	
000067	TE	1	5	down	<i>	Y	3	Image of a wooden crate	Cra__	67	
000067	BALLAD	4	5	down	Romantic song	N	13			67	
000067	I	1	6	down	Ignite	Y	6			67	
000067	DELI	3	6	down	Sandwich shop	N	13			67	
000067	LO	8	6	down	Look Out	N	8			67	
000067	LEAD	1	7	down	Be in charge	Y	12			67	
000067	KNOW	6	7	down	Be aware	N	8			67	
000067	LED	1	8	down	__ Zeppelin	Y	11			67	
000067	FEIGN	5	8	down	Fake	Y	4			67	
000068	SEVERAL	2	1	across	Multiple	Y	8			68	
000068	UPON	3	1	across	Atop	Y	4			68	
000068	DU	3	6	across	Dual use	N	8			68	
000068	PIX	4	1	across	<i>	Y	3	Image of a pixie fairy	__ie	68	
000068	CUT	4	5	across	Director's cry	N	14			68	
000068	EC	5	1	across	European Commission	Y	19			68	
000068	MALE	5	4	across	Bull or buck	N	12			68	
000068	R	6	1	across	Rehabilitation	Y	14			68	
000068	SORT	6	3	across	Kind	N	4			68	
000068	STUNT	7	1	across	<i>	Y	3	Image of a person performing a cycle stunt		68	
000068	W	7	7	across	Weather	N	7			68	
000068	TI	8	1	across	Texas Instruments	Y	17			68	
000068	DOME	8	4	across	Rounded roof	N	12			68	
000068	ARRANGE	9	1	across	Order	Y	5			68	
000068	RELY	10	1	across	Depend on	Y	9			68	
000068	SD	10	6	across	South Dakota	Y	12			68	
000068	SUPERSTAR	1	2	down	Celebrity	Y	9			68	
000068	EPIC	1	3	down	Grand story	Y	11			68	
000068	TIRE	6	3	down	Car wheel	N	9			68	
000068	VOX	1	4	down	__ populi	Y	9			68	
000068	SU	5	4	down	Soviet Union	N	12			68	
000068	RL	8	4	down	Ralph Lauren	N	12			68	
000068	EN	1	5	down	<i>	Y	3	Image of a park bench	B__ch	68	
000068	MONDAY	4	5	down	Calendar's M	N	12			68	
000068	R	1	6	down	Reiteration	Y	11			68	
000068	CARTON	3	6	down	Egg holder	N	10			68	
000068	ADULT	1	7	down	Grownup	Y	7			68	
000068	MGS	7	7	down	Mild Grade Steel	N	16			68	
000068	LUTE	1	8	down	<i>	Y	3	Image of a lute		68	
000068	WEED	6	8	down	Unwanted plant	Y	14			68	
000069	SOPRANO	2	1	across	Opera star	Y	10			69	
000069	PUMP	3	1	across	<i>	Y	3	Image of a water pump		69	
000069	ON	3	6	across	Not off	N	7			69	
000069	ISS	4	1	across	Initial sequence set	Y	20			69	
000069	PTL	4	5	across	Permit to let	N	13			69	
000069	RT	5	1	across	<i>	Y	3	Image of a fort	Fo__	69	
000069	THEY	5	4	across	Not us	N	6			69	
000069	I	6	1	across	Inscription	Y	11			69	
000069	PROD	6	3	across	Nudge	N	5			69	
000069	TRAIT	7	1	across	Characteristic	Y	14			69	
000069	H	7	7	across	Habituation	N	11			69	
000069	UI	8	1	across	<i>	Y	3	Image of a fruit basket	Fr__ts	69	
000069	PONY	8	4	across	Tiny horse	N	10			69	
000069	ACRONYM	9	1	across	Initials	Y	8			69	
000069	LEND	10	1	across	Offer cash	Y	10			69	
000069	UN	10	6	across	<i>	Y	3	Image of a bakery bun	B__	69	
000069	SPIRITUAL	1	2	down	Religious 	Y	10			69	
000069	OUST	1	3	down	Dethrone	Y	8			69	
000069	RICE	6	3	down	Sushi base	N	10			69	
000069	PMS	1	4	down	Evening hours	Y	13			69	
000069	PA	5	4	down	Port Angeles	N	12			69	
000069	RN	8	4	down	Right now	N	9			69	
000069	RP	1	5	down	Mo__h	Y	5			69	
000069	TRIPOD	4	5	down	Camera stand	N	12			69	
000069	A	1	6	down	Application	Y	11			69	
000069	PHOTON	3	6	down	Laser particle	N	14			69	
000069	NOTED	1	7	down	Famous	Y	6			69	
000069	NYU	7	7	down	New York Univ.	N	14			69	
000069	ONLY	1	8	down	Just	Y	4			69	
000069	HYMN	6	8	down	Church song	Y	11			69	
000070	CRUSADE	2	1	across	Knight's war	Y	12			70	
000070	LO	3	1	across	Low output	Y	10			70	
000070	STEM	3	4	across	Fruit holder	N	12			70	
000070	ASL	4	1	across	Above sea level	Y	15			70	
000070	SEA	4	5	across	Wide body	N	9			70	
000070	SEEP	5	1	across	Leak out	Y	8			70	
000070	RI	5	6	across	Rhode Island	N	12			70	
000070	S	6	1	across	Stratification	Y	14			70	
000070	AAH	6	3	across	Satisfied sigh	N	14			70	
000070	L	6	7	across	Linearity	N	9			70	
000070	MANIAC	7	1	across	Flashdance song	Y	15			70	
000070	AP	8	1	across	Asia Pacific	Y	12			70	
000070	DROP	8	4	across	Exclude	N	7			70	
000070	TEA	9	1	across	<i>	Y	3	Image of a tea bag		70	
000070	MAO	9	5	across	__ Zedong	N	9			70	
000070	EXAM	10	1	across	Big test	Y	8			70	
000070	LD	10	6	across	Low depth	Y	9			70	
000070	CLASSMATE	1	2	down	Fellow student	Y	14			70	
000070	ROSE	1	3	down	<i>	Y	3	Image of a rose		70	
000070	APEX	6	3	down	Top spot	N	8			70	
000070	U	1	4	down	Upgradation	Y	11			70	
000070	LEAN	3	4	down	Tilt	N	4			70	
000070	AA	8	4	down	Acetic acid	N	11			70	
000070	SS	1	5	down	Solar System	Y	12			70	
000070	PAID	4	5	down	Settled up	N	10			70	
000070	M	9	5	down	Morphology	N	10			70	
000070	ATS	1	6	down	Air traffic service	Y	19			70	
000070	HARM	5	6	down	Injure	N	6			70	
000070	DEER	1	7	down	<i>	Y	3	Image of a deer		70	
000070	COAL	6	7	down	Mined fuel	N	10			70	
000070	EMAIL	1	8	down	<i>	Y	3	Image of an email icon		70	
000070	POD	7	8	down	<i>	Y	3	Image of a pea pod	Pea __	70	
